threshold,recall,fpr,grid_precision,prevalence_precision,tp,fp,n_pos,n_neg
-5.1579999999999995,1.0,0.4873130341880342,0.0731521463042926,0.18567284088373132,576,7298,576,14976
-5.1555,1.0,0.48677884615384615,0.07322654462242563,0.18583873129327674,576,7290,576,14976
-5.1545000000000005,1.0,0.48644497863247865,0.07327312046813382,0.1859425634149067,576,7285,576,14976
-5.153499999999999,1.0,0.48617788461538464,0.07331042382588775,0.1860257126886529,576,7281,576,14976
-5.151,1.0,0.4853766025641026,0.0734225621414914,0.1862756072987798,576,7269,576,14976
-5.148,1.0,0.48490918803418803,0.073488134728247,0.1864216894465606,576,7262,576,14976
-5.146,1.0,0.4817708333333333,0.07393145937620331,0.18740849194729137,576,7215,576,14976
-5.144,1.0,0.48170405982905984,0.07394094993581515,0.18742960126154537,576,7214,576,14976
-5.1419999999999995,1.0,0.4811030982905983,0.07402647474617659,0.18761979930093586,576,7205,576,14976
-5.1395,1.0,0.48023504273504275,0.07415036045314109,0.1878952122854562,576,7192,576,14976
-5.1370000000000005,1.0,0.4801682692307692,0.07415990730011587,0.18791643139469227,576,7191,576,14976
-5.135,1.0,0.4798344017094017,0.07420767843339346,0.1880225988700565,576,7186,576,14976
-5.133,1.0,0.47896634615384615,0.0743321718931475,0.18829919655991856,576,7173,576,14976
-5.1305,1.0,0.4785657051282051,0.07438977140643162,0.18842713169516478,576,7167,576,14976
-5.1285,1.0,0.4784321581196581,0.07440899108642295,0.1884698153811304,576,7165,576,14976
-5.1265,1.0,0.47749732905982906,0.07454380742849748,0.18876914350538856,576,7151,576,14976
-5.1235,1.0,0.4774305555555556,0.07455345586331867,0.18879056047197637,576,7150,576,14976
-5.1205,1.0,0.47596153846153844,0.07476635514018691,0.18926296633303002,576,7128,576,14976
-5.1185,1.0,0.47562767094017094,0.07481491102740616,0.18937066120405144,576,7123,576,14976
-5.1175,1.0,0.4753605769230769,0.07485380116959064,0.18945690538540363,576,7119,576,14976
-5.116,1.0,0.4752938034188034,0.07486353002339485,0.18947847870644502,576,7118,576,14976
-5.1129999999999995,1.0,0.47475961538461536,0.07494145199063232,0.1896512423068156,576,7110,576,14976
-5.1105,1.0,0.47429220085470086,0.07500976689673135,0.18980266910003424,576,7103,576,14976
-5.109500000000001,1.0,0.4740918803418803,0.07503908285565399,0.1898676403468736,576,7100,576,14976
-5.106,1.0,0.4734909188034188,0.07512716838398331,0.19006282124500284,576,7091,576,14976
-5.102,1.0,0.4729567307692308,0.07520564042303172,0.19023665256659425,576,7083,576,14976
-5.1005,1.0,0.47268963675213677,0.0752449379490529,0.19032368752144574,576,7079,576,14976
-5.099,1.0,0.47215544871794873,0.07532365633581797,0.19049799656554092,576,7071,576,14976
-5.0969999999999995,1.0,0.4720886752136752,0.07533350771645304,0.19051980764827114,576,7070,576,14976
-5.093500000000001,1.0,0.4712206196581197,0.07546181055941308,0.1908038069028781,576,7057,576,14976
-5.0905000000000005,1.0,0.47102029914529914,0.07549148099606816,0.1908694654737325,576,7054,576,14976
-5.0895,1.0,0.47068643162393164,0.07554098360655738,0.19097899690118214,576,7049,576,14976
-5.0875,1.0,0.46895032051282054,0.0757994472956968,0.1915505928398757,576,7023,576,14976
-5.085,1.0,0.46881677350427353,0.07581940239568251,0.19159470351180197,576,7021,576,14976
-5.083,1.0,0.4678819444444444,0.07595938283001451,0.191904047976012,576,7007,576,14976
-5.0805,1.0,0.4677483974358974,0.07597942223981005,0.19194832160572156,576,7005,576,14976
-5.0785,1.0,0.4675480769230769,0.07600950118764846,0.1920147703669513,576,7002,576,14976
-5.077500000000001,1.0,0.4657451923076923,0.07628128724672228,0.19261488598217386,576,6975,576,14976
-5.0755,1.0,0.4656116452991453,0.0763014968870049,0.19265948824823434,576,6973,576,14976
-5.0735,1.0,0.4651442307692308,0.07637231503579953,0.1928157589803013,576,6966,576,14976
-5.0725,1.0,0.46461004273504275,0.07645341120254845,0.19299466481094874,576,6958,576,14976
-5.0715,1.0,0.46307425213675213,0.07668752496338703,0.19351087335736714,576,6935,576,14976
-5.0705,1.0,0.4628071581196581,0.07672838683895031,0.19360093077370566,576,6931,576,14976
-5.0685,1.0,0.4625400641025641,0.07676929228308677,0.19369107205214758,576,6927,576,14976
-5.0665,1.0,0.4618055555555556,0.07688200747463962,0.19393939393939394,576,6916,576,14976
-5.0655,1.0,0.460670405982906,0.07705685618729097,0.19432441901202852,576,6899,576,14976
-5.064,1.0,0.46060363247863245,0.07706716617607706,0.19434711516000935,576,6898,576,14976
-5.0625,1.0,0.45986912393162394,0.07718075840814685,0.19459712314349198,576,6887,576,14976
-5.061,1.0,0.4596020299145299,0.07722214774098404,0.1946881946881947,576,6883,576,14976
-5.0595,1.0,0.45900106837606836,0.07731543624161073,0.194893417662216,576,6874,576,14976
-5.0575,1.0,0.45880074786324787,0.07734658251644957,0.1949619214997071,576,6871,576,14976
-5.0555,1.0,0.4580662393162393,0.07746100053792361,0.19521351478179258,576,6860,576,14976
-5.0545,1.0,0.4579326923076923,0.0774818401937046,0.19525932879605729,576,6858,576,14976
-5.0535,1.0,0.4567307692307692,0.07766990291262135,0.19567262464722487,576,6840,576,14976
-5.0515,1.0,0.45653044871794873,0.07770133549170376,0.1957416774497118,576,6837,576,14976
-5.0489999999999995,1.0,0.4563969017094017,0.07772230468222911,0.19578773973408636,576,6835,576,14976
-5.047000000000001,1.0,0.4543269230769231,0.07804878048780488,0.19650448748228624,576,6804,576,14976
-5.0455000000000005,1.0,0.45405982905982906,0.07809110629067245,0.19659735349716448,576,6800,576,14976
-5.044499999999999,1.0,0.45305822649572647,0.07825023773943758,0.1969463841874778,576,6785,576,14976
-5.0435,1.0,0.4517227564102564,0.07846342460155292,0.19741369082927987,576,6765,576,14976
-5.0425,1.0,0.4512553418803419,0.07853831469866376,0.19757777250059366,576,6758,576,14976
-5.0415,1.0,0.45072115384615385,0.07862407862407862,0.19776562871404801,576,6750,576,14976
-5.04,1.0,0.4505208333333333,0.07865628840639083,0.19783616692426584,576,6747,576,14976
-5.038,1.0,0.44958600427350426,0.07880695033520317,0.1981660116708348,576,6733,576,14976
-5.036,1.0,0.4482505341880342,0.0790231856221704,0.1986391309538021,576,6713,576,14976
-5.0344999999999995,1.0,0.44698183760683763,0.07922971114167814,0.1990906915530031,576,6694,576,14976
-5.0325,1.0,0.44584668803418803,0.07941541431131946,0.1994964632538065,576,6677,576,14976
-5.0295,1.0,0.4441773504273504,0.07969009407858328,0.20009620009620013,576,6652,576,14976
-5.026999999999999,1.0,0.44364316239316237,0.07977839335180055,0.2002888781896967,576,6644,576,14976
-5.0255,1.0,0.4428418803418803,0.07991120976692564,0.20057859209257475,576,6632,576,14976
-5.0245,1.0,0.44277510683760685,0.07992229776606077,0.2006027727546715,576,6631,576,14976
-5.0235,1.0,0.44264155982905984,0.0799444829979181,0.2006511515736163,576,6629,576,14976
-5.0225,1.0,0.4415731837606838,0.08012240923633329,0.20103902380089403,576,6613,576,14976
-5.021,1.0,0.4408386752136752,0.0802451936472555,0.20130655698040165,576,6602,576,14976
-5.0195,1.0,0.4401041666666667,0.08036835496023441,0.20157480314960632,576,6591,576,14976
-5.018000000000001,1.0,0.43916933760683763,0.08052565357192787,0.20191724305302755,576,6577,576,14976
-5.016500000000001,1.0,0.4387019230769231,0.08060453400503778,0.20208889968423607,576,6570,576,14976
-5.015000000000001,1.0,0.43803418803418803,0.08071748878923767,0.20233463035019456,576,6560,576,14976
-5.0135000000000005,1.0,0.43756677350427353,0.08079674568663206,0.20250699768772057,576,6553,576,14976
-5.012499999999999,1.0,0.437232905982906,0.08085345311622684,0.20263029712615688,576,6548,576,14976
-5.0115,1.0,0.43656517094017094,0.08096710711273546,0.20287734698853938,576,6538,576,14976
-5.01,1.0,0.4362313034188034,0.081024054016036,0.2030010979626693,576,6533,576,14976
-5.008,1.0,0.43583066239316237,0.08109249612839645,0.20314979855939447,576,6527,576,14976
-5.0065,1.0,0.4350293803418803,0.08122972782400226,0.2034478542609121,576,6515,576,14976
-5.0055,1.0,0.4346287393162393,0.0812985179957657,0.20359721032668543,576,6509,576,14976
-5.004,1.0,0.4342948717948718,0.08135593220338982,0.20372184133202742,576,6504,576,14976
-5.002000000000001,1.0,0.4338942307692308,0.08142493638676845,0.20387160009801517,576,6498,576,14976
-4.9995,1.0,0.4328926282051282,0.08159796005099873,0.20424696207192833,576,6483,576,14976
-4.997,1.0,0.43175747863247865,0.08179494461800625,0.20467404674046738,576,6466,576,14976
-4.9955,1.0,0.4314236111111111,0.08185306238453886,0.2048,576,6461,576,14976
-4.9945,1.0,0.43062232905982906,0.08199288256227757,0.20510292123752003,576,6449,576,14976
-4.993,1.0,0.43048878205128205,0.08201623237932508,0.20515349525335963,576,6447,576,14976
-4.991,1.0,0.43002136752136755,0.08209806157354618,0.20533070088845015,576,6440,576,14976
-4.9895,1.0,0.42962072649572647,0.08216833095577745,0.20548283526796743,576,6434,576,14976
-4.9885,1.0,0.42915331196581197,0.08225046408681994,0.20566061055493762,576,6427,576,14976
-4.987500000000001,1.0,0.4284855769230769,0.08236808236808237,0.20591510951614897,576,6417,576,14976
-4.986000000000001,1.0,0.4281517094017094,0.0824270177447052,0.20604259534422983,576,6412,576,14976
-4.984500000000001,1.0,0.42748397435897434,0.0825451418744626,0.2062980411604265,576,6402,576,14976
-4.9825,1.0,0.42701655982905984,0.08262803041170563,0.20647723042561114,576,6395,576,14976
-4.98,1.0,0.4268162393162393,0.08266360505166476,0.20655412115193647,576,6392,576,14976
-4.9785,1.0,0.4260817307692308,0.08279430789133248,0.20683654443753885,576,6381,576,14976
-4.977,1.0,0.42554754273504275,0.0828896244063894,0.20704242876695284,576,6373,576,14976
-4.9745,1.0,0.42528044871794873,0.08293736501079914,0.20714552471056888,576,6369,576,14976
-4.9725,1.0,0.4250133547008547,0.08298516063967729,0.20724872337775563,576,6365,576,14976
-4.971,1.0,0.4230101495726496,0.0833453914050065,0.2080260032504063,576,6335,576,14976
-4.9685,1.0,0.42267628205128205,0.08340573414422242,0.20815611708781587,576,6330,576,14976
-4.9665,1.0,0.42234241452991456,0.08346616432401101,0.20828639379146327,576,6325,576,14976
-4.9655000000000005,1.0,0.42220886752136755,0.08349036092187273,0.20833855014398397,576,6323,576,14976
-4.9625,1.0,0.42194177350427353,0.08353879622915156,0.20844294125015658,576,6319,576,14976
-4.9595,1.0,0.4208733974358974,0.08373310074138683,0.2088615539098783,576,6303,576,14976
-4.958,1.0,0.4201388888888889,0.08386721025043681,0.20915032679738563,576,6292,576,14976
-4.9565,1.0,0.41973824786324787,0.08394054211600116,0.2093081761006289,576,6286,576,14976
-4.955500000000001,1.0,0.41947115384615385,0.08398950131233596,0.20941354140448026,576,6282,576,14976
-4.954000000000001,1.0,0.4190037393162393,0.08407531747190192,0.20959818616954276,576,6275,576,14976
-4.952,1.0,0.4189369658119658,0.0840875912408759,0.20962459057697155,576,6274,576,14976
-4.9505,1.0,0.4186698717948718,0.08413672217353199,0.2097302747668263,576,6270,576,14976
-4.9495000000000005,1.0,0.41793536324786323,0.08427212874908559,0.21002145651899534,576,6259,576,14976
-4.9475,1.0,0.41786858974358976,0.08428446005267778,0.21004796768492806,576,6258,576,14976
-4.9455,1.0,0.41673344017094016,0.08449464573859469,0.21049968374446554,576,6241,576,14976
-4.9445,1.0,0.41646634615384615,0.0845442536327609,0.2106062523731173,576,6237,576,14976
-4.9435,1.0,0.41613247863247865,0.0846063454759107,0.21073961499493415,576,6232,576,14976
-4.9425,1.0,0.4150641025641026,0.08480565371024736,0.21116751269035536,576,6216,576,14976
-4.9399999999999995,1.0,0.41459668803418803,0.08489314664701547,0.21135526482916298,576,6209,576,14976
-4.9375,1.0,0.4140625,0.0849933598937583,0.21157024793388432,576,6201,576,14976
-4.936,1.0,0.41399572649572647,0.08500590318772137,0.21159715157680573,576,6200,576,14976
-4.9345,1.0,0.4129273504273504,0.08520710059171598,0.2120285423037717,576,6184,576,14976
-4.933,1.0,0.4126602564102564,0.0852575488454707,0.21213666496685363,576,6180,576,14976
-4.9315,1.0,0.41179220085470086,0.08542191902713926,0.21248882645894523,576,6167,576,14976
-4.9295,1.0,0.41165865384615385,0.08544726301735647,0.21254310895388936,576,6165,576,14976
-4.9265,1.0,0.4107238247863248,0.08562509290917199,0.21292386436340374,576,6151,576,14976
-4.9239999999999995,1.0,0.41052350427350426,0.08566329565734682,0.21300563236047107,576,6148,576,14976
-4.922000000000001,1.0,0.41025641025641024,0.08571428571428572,0.21311475409836067,576,6144,576,14976
-4.92,1.0,0.40818643162393164,0.08611152638660487,0.21396425356821397,576,6113,576,14976
-4.917999999999999,1.0,0.4074519230769231,0.0862533692722372,0.21426731908318314,576,6102,576,14976
-4.9155,1.0,0.4073851495726496,0.08626628725475513,0.21429491307147455,576,6101,576,14976
-4.9135,1.0,0.40685096153846156,0.08636977058029689,0.21451592110351939,576,6093,576,14976
-4.9125,1.0,0.405982905982906,0.08653846153846154,0.21487603305785125,576,6080,576,14976
-4.91,1.0,0.40544871794871795,0.08664259927797834,0.21509824198552224,576,6072,576,14976
-4.907,1.0,0.4053819444444444,0.08665563412065594,0.21512605042016808,576,6071,576,14976
-4.9055,1.0,0.4042467948717949,0.08687782805429864,0.2155998963462037,576,6054,576,14976
-4.9045000000000005,1.0,0.4033119658119658,0.08706166868198308,0.21599169262720666,576,6040,576,14976
-4.902,1.0,0.4029113247863248,0.08714069591527988,0.21616004156923876,576,6034,576,14976
-4.899,1.0,0.40271100427350426,0.08718026335704555,0.21624431448992854,576,6031,576,14976
-4.897,1.0,0.40237713675213677,0.08724628900333233,0.2163849154746424,576,6026,576,14976
-4.8955,1.0,0.4017761752136752,0.08736538753223115,0.21663845853404504,576,6017,576,14976
-4.8945,1.0,0.4014423076923077,0.08743169398907104,0.2167795726941115,576,6012,576,14976
-4.8934999999999995,1.0,0.4013087606837607,0.08745824476161555,0.21683606984623402,576,6010,576,14976
-4.8919999999999995,1.0,0.40050747863247865,0.08761788865226651,0.21717567214826416,576,5998,576,14976
-4.890499999999999,1.0,0.39903846153846156,0.08791208791208792,0.21780104712041884,576,5976,576,14976
-4.888999999999999,1.0,0.39890491452991456,0.08793893129770992,0.21785807803089816,576,5974,576,14976
-4.887499999999999,1.0,0.398571047008547,0.0880061115355233,0.21800078606052664,576,5969,576,14976
-4.8855,1.0,0.3975694444444444,0.08820826952526799,0.21843003412969286,576,5954,576,14976
-4.8835,1.0,0.3972355769230769,0.08827586206896551,0.21857349270983845,576,5949,576,14976
-4.8815,1.0,0.39576655982905984,0.08857450407504229,0.21920695560532208,576,5927,576,14976
-4.8795,1.0,0.3950988247863248,0.08871091945171723,0.2194961086927846,576,5917,576,14976
-4.8774999999999995,1.0,0.3938969017094017,0.08895752895752895,0.22001851117281504,576,5899,576,14976
-4.875500000000001,1.0,0.3930956196581197,0.08912269843725824,0.2203681631571977,576,5887,576,14976
-4.873,1.0,0.3922275641025641,0.08930232558139535,0.22074820907402495,576,5874,576,14976
-4.87,1.0,0.39095886752136755,0.08956616389364018,0.22130602473733207,576,5855,576,14976
-4.868,1.0,0.39055822649572647,0.08964980544747082,0.22148276321043528,576,5849,576,14976
-4.865,1.0,0.3887553418803419,0.09002813379180995,0.22228159230563718,576,5822,576,14976
-4.862500000000001,1.0,0.3878872863247863,0.09021143304620204,0.2226682724474776,576,5809,576,14976
-4.859999999999999,1.0,0.3874198717948718,0.09031044214487301,0.2228770425930887,576,5802,576,14976
-4.856,1.0,0.38675213675213677,0.09045226130653267,0.22317596566523604,576,5792,576,14976
-4.852,1.0,0.38488247863247865,0.09085173501577287,0.22401723209477653,576,5764,576,14976
-4.849,1.0,0.3844150641025641,0.09095215537659877,0.2242285406279477,576,5757,576,14976
-4.8475,1.0,0.3842815170940171,0.09098088769546675,0.22428898773419598,576,5755,576,14976
-4.846500000000001,1.0,0.3842147435897436,0.0909952606635071,0.22431922351038017,576,5754,576,14976
-4.843999999999999,1.0,0.3840811965811966,0.09102402022756005,0.22437971952535057,576,5752,576,14976
-4.8415,1.0,0.38374732905982906,0.09109599873477779,0.22453110241532856,576,5747,576,14976
-4.8405000000000005,1.0,0.38341346153846156,0.09116809116809117,0.22468268971104507,576,5742,576,14976
-4.8395,1.0,0.383079594017094,0.0912402977981942,0.22483448182678017,576,5737,576,14976
-4.8385,1.0,0.38287927350427353,0.09128367670364501,0.22492565558258987,576,5734,576,14976
-4.836,1.0,0.38227831196581197,0.09141406126011745,0.22519962105832994,576,5725,576,14976
-4.833,1.0,0.38201121794871795,0.09147212958551691,0.22532159783344619,576,5721,576,14976
-4.8309999999999995,1.0,0.3816105769230769,0.09155937052932761,0.22550481094999322,576,5715,576,14976
-4.829000000000001,1.0,0.3814102564102564,0.0916030534351145,0.22559652928416488,576,5712,576,14976
-4.827500000000001,1.0,0.3812099358974359,0.09164677804295943,0.2256883222568832,576,5709,576,14976
-4.826499999999999,1.0,0.3810763888888889,0.09167595097883177,0.2257495590828924,576,5707,576,14976
-4.8255,1.0,0.38054220085470086,0.09179282868525897,0.22599483906016568,576,5699,576,14976
-4.8245000000000005,1.0,0.38027510683760685,0.09185137936533248,0.22611767903247726,576,5695,576,14976
-4.823,1.0,0.38014155982905984,0.09188068272451747,0.22617914910969145,576,5693,576,14976
-4.8215,1.0,0.3800747863247863,0.09189534141671984,0.22620989668297986,576,5692,576,14976
-4.8205,1.0,0.3798076923076923,0.09195402298850575,0.2263329706202394,576,5688,576,14976
-4.819,1.0,0.3796073717948718,0.09199808337326305,0.22642536399510135,576,5685,576,14976
-4.8175,1.0,0.3795405982905983,0.09201277955271565,0.22645617855198694,576,5684,576,14976
-4.816000000000001,1.0,0.37940705128205127,0.09204218600191755,0.2265178328341955,576,5682,576,14976
-4.814500000000001,1.0,0.3793402777777778,0.09205689627617068,0.2265486725663717,576,5681,576,14976
-4.8134999999999994,1.0,0.37887286324786323,0.09216,0.22676478604524394,576,5674,576,14976
-4.811999999999999,1.0,0.37880608974358976,0.09217474795967355,0.22679569306255964,576,5673,576,14976
-4.810499999999999,1.0,0.37867254273504275,0.09220425804386105,0.2268575323790048,576,5671,576,14976
-4.808999999999999,1.0,0.37840544871794873,0.09226333493512734,0.22698131223571136,576,5667,576,14976
-4.806,1.0,0.3782719017094017,0.09229290177856113,0.22704325283121846,576,5665,576,14976
-4.8035,1.0,0.3780715811965812,0.09233728759217698,0.22713622713622716,576,5662,576,14976
-4.802,1.0,0.3778712606837607,0.09238171611868484,0.22722927761846237,576,5659,576,14976
-4.798500000000001,1.0,0.37767094017094016,0.09242618741976893,0.2273224043715847,576,5656,576,14976
-4.792,1.0,0.37753739316239315,0.09245585874799359,0.22738453129270295,576,5654,576,14976
-4.7875,1.0,0.37740384615384615,0.09248554913294797,0.22744669218151994,576,5652,576,14976
-4.784,1.0,0.37713675213675213,0.09254498714652956,0.2275711159737418,576,5648,576,14976
-4.7795,1.0,0.3767361111111111,0.09263428755226762,0.2277580071174377,576,5642,576,14976
-4.7765,1.0,0.37666933760683763,0.09264918771111469,0.22778918548939084,576,5641,576,14976
-4.774,1.0,0.3763354700854701,0.0927237604636188,0.22794520547945205,576,5636,576,14976
-4.772,1.0,0.37606837606837606,0.09278350515463918,0.2280701754385965,576,5632,576,14976
-4.7705,1.0,0.3758680555555556,0.09282836422240129,0.2281639928698752,576,5629,576,14976
-4.768,1.0,0.37580128205128205,0.09284332688588008,0.22819528250137136,576,5628,576,14976
-4.763999999999999,1.0,0.37573450854700857,0.09285829437369016,0.22822658071595117,576,5627,576,14976
-4.757999999999999,1.0,0.37566773504273504,0.0928732666881651,0.22825788751714676,576,5626,576,14976
-4.7515,1.0,0.37546741452991456,0.09291821261493789,0.2283518594757788,576,5623,576,14976
-4.746499999999999,1.0,0.37533386752136755,0.09294820074229466,0.22841455044612213,576,5621,576,14976
-4.7405,1.0,0.375267094017094,0.09296320206584893,0.22844590884129598,576,5620,576,14976
-4.7285,1.0,0.37520032051282054,0.09297820823244551,0.22847727584786487,576,5619,576,14976
-4.712,1.0,0.37493322649572647,0.09303828137619125,0.22860283005907406,576,5615,576,14976
-4.6955,1.0,0.37466613247863245,0.09309843219654114,0.22872852233676974,576,5611,576,14976
-4.6785,1.0,0.37439903846153844,0.09315866084425037,0.22885435290881587,576,5607,576,14976
-4.6635,1.0,0.37433226495726496,0.09317373018440635,0.22888583218707018,576,5606,576,14976
-4.654999999999999,1.0,0.37426549145299143,0.09318880440058243,0.2289173201265649,576,5605,576,14976
-4.6485,1.0,0.37406517094017094,0.09323405632890903,0.22901183594825214,576,5602,576,14976
-4.640499999999999,1.0,0.3739983974358974,0.0932491500728509,0.22904335856847902,576,5601,576,14976
-4.634,1.0,0.3738648504273504,0.09327935222672065,0.2291064298499243,576,5599,576,14976
-4.627000000000001,1.0,0.3737980769230769,0.09329446064139942,0.22913797851831455,576,5598,576,14976
-4.6205,1.0,0.3737313034188034,0.09330957395107727,0.22916953587660105,576,5597,576,14976
-4.6175,1.0,0.3736645299145299,0.09332469215813351,0.22920110192837465,576,5596,576,14976
-4.612,1.0,0.3735309829059829,0.09335494327390599,0.22926426012675669,576,5594,576,14976
-4.6055,1.0,0.3733974358974359,0.0933852140077821,0.22932745314222713,576,5592,576,14976
-4.5975,1.0,0.3732638888888889,0.09341550437885177,0.22939068100358426,576,5590,576,14976
-4.588,1.0,0.37319711538461536,0.09343065693430656,0.22942230801047844,576,5589,576,14976
-4.5815,1.0,0.3731303418803419,0.09344581440622972,0.229453943739658,576,5588,576,14976
-4.5760000000000005,1.0,0.37286324786324787,0.09350649350649351,0.22958057395143489,576,5584,576,14976
-4.572,1.0,0.37279647435897434,0.09352167559668777,0.22961225334621224,576,5583,576,14976
-4.5695,1.0,0.37272970085470086,0.09353686261773303,0.22964394148495723,576,5582,576,14976
-4.567,1.0,0.37266292735042733,0.09355205457203183,0.22967563837129057,576,5581,576,14976
-4.564500000000001,1.0,0.3725293803418803,0.09358245329000812,0.22973905840121495,576,5579,576,14976
-4.561,1.0,0.3723958333333333,0.09361287176986836,0.22980251346499103,576,5577,576,14976
-4.5555,1.0,0.3722622863247863,0.09364331003088928,0.22986600359165632,576,5575,576,14976
-4.5525,1.0,0.3720619658119658,0.0936890045543266,0.22996130458817024,576,5572,576,14976
-4.55,1.0,0.3719284188034188,0.09371949235274976,0.2300248824993088,576,5570,576,14976
-4.545,1.0,0.37159455128205127,0.09379579872984856,0.23018398118688618,576,5565,576,14976
-4.5405,1.0,0.3715277777777778,0.09381107491856677,0.23021582733812948,576,5564,576,14976
-4.5385,1.0,0.37132745726495725,0.09385693335505947,0.23031141868512112,576,5561,576,14976
-4.5375,1.0,0.3712606837606838,0.0938722294654498,0.23034330011074197,576,5560,576,14976
-4.5344999999999995,1.0,0.37119391025641024,0.0938875305623472,0.23037519036411463,576,5559,576,14976
-4.529,1.0,0.3709268162393162,0.09394878486380688,0.23050283972849422,576,5555,576,14976
-4.525,1.0,0.3705261752136752,0.09404081632653061,0.23069457923194236,576,5549,576,14976
-4.5225,1.0,0.3704594017094017,0.09405617243631613,0.230726566833056,576,5548,576,14976
-4.518,1.0,0.36999198717948717,0.09416380578715057,0.23095072866065236,576,5541,576,14976
-4.513999999999999,1.0,0.36945779914529914,0.09428711736781797,0.2312074475475893,576,5533,576,14976
-4.5115,1.0,0.36925747863247865,0.09433344251555846,0.23130386433138725,576,5530,576,14976
-4.5075,1.0,0.3689236111111111,0.09441075233568268,0.23146473779385174,576,5525,576,14976
-4.5024999999999995,1.0,0.3686565170940171,0.09447269148761686,0.23159359777313848,576,5521,576,14976
-4.499499999999999,1.0,0.3685229700854701,0.09450369155045119,0.2316580815815119,576,5519,576,14976
-4.496499999999999,1.0,0.3684561965811966,0.09451919921234,0.23169033695349486,576,5518,576,14976
-4.492,1.0,0.3683226495726496,0.09455022980958634,0.23175487465181055,576,5516,576,14976
-4.4895,1.0,0.36825587606837606,0.09456575274995896,0.23178715698565258,576,5515,576,14976
-4.4879999999999995,1.0,0.36778846153846156,0.09467455621301775,0.23201338538761848,576,5508,576,14976
-4.4864999999999995,1.0,0.36772168803418803,0.0946901200065757,0.23204573978524612,576,5507,576,14976
-4.484999999999999,1.0,0.367454594017094,0.09475242638591874,0.2321752476628994,576,5503,576,14976
-4.483499999999999,1.0,0.36738782051282054,0.0947680157946693,0.2322076472229975,576,5502,576,14976
-4.481999999999999,1.0,0.36698717948717946,0.09486166007905138,0.2324022346368715,576,5496,576,14976
-4.4795,1.0,0.366786858974359,0.0949085516559565,0.2324996506916306,576,5493,576,14976
-4.4755,1.0,0.36645299145299143,0.09498680738786279,0.232662192393736,576,5488,576,14976
-4.47,1.0,0.3661858974358974,0.09504950495049505,0.23279238947957473,576,5484,576,14976
-4.4665,1.0,0.3659855769230769,0.0950965824665676,0.23289013296011196,576,5481,576,14976
-4.465,1.0,0.3659188034188034,0.095112285336856,0.23292273236282193,576,5480,576,14976
-4.463,1.0,0.3657852564102564,0.09514370664023786,0.2329879585550266,576,5478,576,14976
-4.459,1.0,0.3654513888888889,0.09522235080178541,0.2331511839708561,576,5473,576,14976
-4.455500000000001,1.0,0.36478365384615385,0.09538002980625931,0.23347832187456152,576,5463,576,14976
-4.454000000000001,1.0,0.36465010683760685,0.09541162829219811,0.23354385964912283,576,5461,576,14976
-4.452500000000001,1.0,0.3645833333333333,0.09542743538767395,0.23357664233576644,576,5460,576,14976
-4.451499999999999,1.0,0.36451655982905984,0.09544324772162387,0.23360943422715144,576,5459,576,14976
-4.449999999999999,1.0,0.3641159188034188,0.09553823187925028,0.2338063790923142,576,5453,576,14976
-4.448,1.0,0.3640491452991453,0.09555408095554081,0.2338392355255762,576,5452,576,14976
-4.4465,1.0,0.3639823717948718,0.09556993529118965,0.23387210119465915,576,5451,576,14976
-4.4445,1.0,0.36331463675213677,0.09572876848928037,0.23420126671358196,576,5441,576,14976
-4.442,1.0,0.36318108974358976,0.09576059850374065,0.23426721103758974,576,5439,576,14976
-4.4405,1.0,0.3631143162393162,0.09577652144995012,0.2343001971275697,576,5438,576,14976
-4.439,1.0,0.3625133547008547,0.09592006661115737,0.23459749048357537,576,5429,576,14976
-4.4365,1.0,0.36204594017094016,0.0960320106702234,0.23482924075642111,576,5422,576,14976
-4.4345,1.0,0.3618456196581197,0.09608006672226856,0.2349287025271777,576,5419,576,14976
-4.433,1.0,0.36177884615384615,0.0960960960960961,0.23496187517650385,576,5418,576,14976
-4.431,1.0,0.36157852564102566,0.09614421632448673,0.23506144935725384,576,5415,576,14976
-4.4295,1.0,0.3611111111111111,0.0962566844919786,0.23529411764705882,576,5408,576,14976
-4.4275,1.0,0.36104433760683763,0.09627277285642655,0.23532739357940885,576,5407,576,14976
-4.425000000000001,1.0,0.3609107905982906,0.09630496572479519,0.23539397368793324,576,5405,576,14976
-4.423500000000001,1.0,0.3606436965811966,0.09636941609503095,0.2355272469922151,576,5401,576,14976
-4.422000000000001,1.0,0.3605769230769231,0.0963855421686747,0.23556058890147225,576,5400,576,14976
-4.4205000000000005,1.0,0.3605101495726496,0.09640167364016737,0.23559394025201755,576,5399,576,14976
-4.419499999999999,1.0,0.3602430555555556,0.09646625355886786,0.2357274401473296,576,5395,576,14976
-4.4185,1.0,0.35997596153846156,0.09653092006033183,0.2358610914245216,576,5391,576,14976
-4.4165,1.0,0.359775641025641,0.096579476861167,0.2359614293817357,576,5388,576,14976
-4.4145,1.0,0.359508547008547,0.09664429530201342,0.23609534619750283,576,5384,576,14976
-4.413,1.0,0.359241452991453,0.09670920080591,0.23622941510505396,576,5380,576,14976
-4.411,1.0,0.359107905982906,0.09674168626133692,0.2362965066742403,576,5378,576,14976
-4.4094999999999995,1.0,0.358974358974359,0.0967741935483871,0.23636363636363636,576,5376,576,14976
